timestamp,user,x,y,state,time_stamp
22:58:14.298524,u_3,754.98,542.81,Move,9.128496170043945
22:58:14.304539,u_3,737.73,566.16,Move,9.134512186050415
22:58:14.316374,u_3,720.96,587.86,Move,9.146345376968384
22:58:14.320722,u_3,702.69,610.19,Move,9.150695323944092
22:58:14.334626,u_3,694.94,620.06,Move,9.164598226547241
22:58:14.337179,u_3,680.99,638.66,Move,9.167127132415771
22:58:14.349721,u_3,667.89,654.38,Move,9.179689407348633
22:58:14.353129,u_3,656.05,669.6,Move,9.183097124099731
22:58:14.366276,u_3,645.8,682.22,Move,9.196247100830078
22:58:14.369378,u_3,636.33,694.84,Move,9.199349164962769
22:58:14.383308,u_3,632.57,699.67,Move,9.213279247283936
22:58:14.385466,u_3,625.53,709.53,Move,9.215434312820435
22:58:14.399281,u_3,619.69,717.96,Move,9.229251146316528
22:58:14.401628,u_3,614.96,724.46,Move,9.23159408569336
22:58:14.416339,u_3,610.82,730.98,Move,9.24631118774414
22:58:14.417699,u_3,607.43,737.19,Move,9.247664213180542
22:58:14.432397,u_3,604.75,742.55,Move,9.262369155883789
22:58:14.732322,u_3,604.75,742.55,Pressed,9.562288284301758
22:58:14.736943,u_3,604.75,742.55,Released,9.566917181015015
22:58:15.004061,u_3,604.52,742.55,Move,9.834034204483032
22:58:15.017274,u_3,602.14,743.74,Move,9.847245216369629
22:58:15.020052,u_3,599.59,745.44,Move,9.850022315979004
22:58:15.033048,u_3,597.6,747.03,Move,9.863019227981567
22:58:15.036109,u_3,595.22,748.22,Move,9.866079330444336
22:58:15.049583,u_3,593.23,749.81,Move,9.879554271697998
22:58:15.052295,u_3,590.85,751.0,Move,9.88226318359375
22:58:15.066322,u_3,588.47,752.19,Move,9.896191358566284
22:58:15.068115,u_3,583.39,754.23,Move,9.898086309432983
22:58:15.082384,u_3,579.06,756.15,Move,9.912357330322266
22:58:15.084618,u_3,573.98,757.67,Move,9.914586305618286
22:58:15.098646,u_3,568.89,758.69,Move,9.928617238998413
22:58:15.100694,u_3,563.81,759.71,Move,9.930665254592896
22:58:15.107880,u_3,561.96,760.08,Move,9.937854290008545
22:58:15.119320,u_3,557.63,760.56,Move,9.949292182922363
22:58:15.124122,u_3,554.01,761.01,Move,9.954095125198364
22:58:15.132941,u_3,551.08,761.43,Move,9.962911367416382
22:58:15.140194,u_3,548.7,761.83,Move,9.970168113708496
22:58:15.148730,u_3,546.32,761.83,Move,9.978703260421753
22:58:15.156149,u_3,543.93,761.83,Move,9.986123085021973
22:58:15.165471,u_3,542.09,761.83,Move,9.995443344116211
22:58:15.172736,u_3,540.25,761.83,Move,10.002710103988647
22:58:15.181802,u_3,538.88,761.83,Move,10.011773347854614
22:58:15.188541,u_3,537.04,761.83,Move,10.018515348434448
22:58:15.199166,u_3,535.67,761.83,Move,10.029137372970581
22:58:15.204666,u_3,533.82,762.2,Move,10.034639120101929
22:58:15.216073,u_3,532.46,762.54,Move,10.046041250228882
22:58:15.220854,u_3,530.61,762.91,Move,10.050827026367188
22:58:15.231777,u_3,529.25,763.25,Move,10.061747312545776
22:58:15.236648,u_3,527.4,764.35,Move,10.06662130355835
22:58:15.249873,u_3,525.93,765.46,Move,10.07984209060669
22:58:15.253214,u_3,523.38,767.16,Move,10.083176374435425
22:58:15.266417,u_3,522.35,768.19,Move,10.096388101577759
22:58:15.269325,u_3,519.8,770.31,Move,10.099298238754272
22:58:15.533769,u_3,519.8,770.31,Pressed,10.363715171813965
22:58:15.543215,u_3,519.8,770.31,Released,10.37318730354309
